"","Date","Flow","SpC"
"13584",1987-03-11,1490,NA
"13585",1987-03-12,907,NA
"13586",1987-03-13,741,NA
"13587",1987-03-14,655,NA
"13588",1987-03-15,597,NA
"13589",1987-03-16,576,NA
"13590",1987-03-17,651,NA
"13591",1987-03-18,715,NA
"13592",1987-03-19,635,NA
"13593",1987-03-20,623,NA
"13594",1987-03-21,606,NA
"13595",1987-03-22,545,NA
"13596",1987-03-23,496,NA
"13597",1987-03-24,463,NA
"13598",1987-03-25,448,NA
"13599",1987-03-26,441,NA
"13600",1987-03-27,427,NA
"13601",1987-03-28,898,NA
"13602",1987-03-29,821,NA
"13603",1987-03-30,625,NA
"13604",1987-03-31,668,NA
"13605",1987-04-01,832,NA
"13606",1987-04-02,637,NA
"13607",1987-04-03,534,NA
"13608",1987-04-04,511,NA
"13609",1987-04-05,514,NA
"13610",1987-04-06,509,NA
"13611",1987-04-07,468,NA
"13612",1987-04-08,449,NA
"13613",1987-04-09,423,NA
"13614",1987-04-10,399,NA
"13615",1987-04-11,371,NA
"13616",1987-04-12,378,NA
"13617",1987-04-13,428,NA
"13618",1987-04-14,384,NA
"13619",1987-04-15,514,NA
"13620",1987-04-16,4810,NA
"13621",1987-04-17,11500,NA
"13622",1987-04-18,13600,NA
"13623",1987-04-19,8920,NA
"13624",1987-04-20,2390,NA
"13625",1987-04-21,1120,NA
"13626",1987-04-22,913,NA
"13627",1987-04-23,773,NA
"13628",1987-04-24,769,NA
"13629",1987-04-25,2100,NA
"13630",1987-04-26,3320,NA
"13631",1987-04-27,1850,NA
"13632",1987-04-28,1050,NA
"13633",1987-04-29,841,NA
"13634",1987-04-30,714,NA
"13635",1987-05-01,621,NA
"13636",1987-05-02,555,NA
"13637",1987-05-03,547,NA
"13638",1987-05-04,519,NA
"13639",1987-05-05,532,NA
"13640",1987-05-06,504,NA
"13641",1987-05-07,465,NA
"13642",1987-05-08,449,NA
"13643",1987-05-09,433,NA
"13644",1987-05-10,400,NA
"13645",1987-05-11,377,NA
"13646",1987-05-12,356,NA
"13647",1987-05-13,446,NA
"13648",1987-05-14,502,NA
"13649",1987-05-15,449,NA
"13650",1987-05-16,409,NA
"13651",1987-05-17,359,NA
"13652",1987-05-18,341,NA
"13653",1987-05-19,316,NA
"13654",1987-05-20,728,NA
"13655",1987-05-21,414,NA
"13656",1987-05-22,358,NA
"13657",1987-05-23,335,NA
"13658",1987-05-24,324,NA
"13659",1987-05-25,303,NA
"13660",1987-05-26,284,NA
"13661",1987-05-27,307,NA
"13662",1987-05-28,292,NA
"13663",1987-05-29,280,NA
"13664",1987-05-30,269,NA
"13665",1987-05-31,258,NA
"13666",1987-06-01,246,NA
"13667",1987-06-02,269,NA
"13668",1987-06-03,306,NA
"13669",1987-06-04,348,NA
"13670",1987-06-05,421,NA
"13671",1987-06-06,502,NA
"13672",1987-06-07,332,NA
"13673",1987-06-08,254,NA
"13674",1987-06-09,213,NA
"13675",1987-06-10,182,NA
"13676",1987-06-11,178,NA
"13677",1987-06-12,189,NA
"13678",1987-06-13,158,NA
"13679",1987-06-14,175,NA
"13680",1987-06-15,187,NA
"13681",1987-06-16,173,NA
"13682",1987-06-17,165,NA
"13683",1987-06-18,153,NA
"13684",1987-06-19,151,NA
"13685",1987-06-20,156,NA
"13686",1987-06-21,145,NA
"13687",1987-06-22,126,NA
"13688",1987-06-23,138,NA
"13689",1987-06-24,162,NA
"13690",1987-06-25,188,NA
"13691",1987-06-26,172,NA
"13692",1987-06-27,180,NA
"13693",1987-06-28,174,NA
"13694",1987-06-29,137,NA
"13695",1987-06-30,129,NA
"13696",1987-07-01,119,NA
"13697",1987-07-02,116,NA
"13698",1987-07-03,328,NA
"13699",1987-07-04,421,NA
"13700",1987-07-05,276,NA
"13701",1987-07-06,425,NA
"13702",1987-07-07,281,NA
"13703",1987-07-08,184,NA
"13704",1987-07-09,156,NA
"13705",1987-07-10,137,NA
"13706",1987-07-11,124,NA
"13707",1987-07-12,136,NA
"13708",1987-07-13,173,NA
"13709",1987-07-14,298,NA
"13710",1987-07-15,196,NA
"13711",1987-07-16,137,NA
"13712",1987-07-17,115,NA
"13713",1987-07-18,106,NA
"13714",1987-07-19,103,NA
"13715",1987-07-20,96,NA
"13716",1987-07-21,80,NA
"13717",1987-07-22,73,NA
"13718",1987-07-23,70,NA
"13719",1987-07-24,69,NA
"13720",1987-07-25,67,NA
"13721",1987-07-26,66,NA
"13722",1987-07-27,65,NA
"13723",1987-07-28,62,NA
"13724",1987-07-29,57,NA
"13725",1987-07-30,57,NA
"13726",1987-07-31,57,NA
"13727",1987-08-01,55,NA
"13728",1987-08-02,54,NA
"13729",1987-08-03,54,NA
"13730",1987-08-04,53,NA
"13731",1987-08-05,55,NA
"13732",1987-08-06,72,NA
"13733",1987-08-07,90,NA
"13734",1987-08-08,75,NA
"13735",1987-08-09,82,NA
"13736",1987-08-10,57,NA
"13737",1987-08-11,48,NA
"13738",1987-08-12,48,NA
"13739",1987-08-13,55,NA
"13740",1987-08-14,48,NA
"13741",1987-08-15,46,NA
"13742",1987-08-16,78,NA
"13743",1987-08-17,67,NA
"13744",1987-08-18,52,NA
"13745",1987-08-19,55,NA
"13746",1987-08-20,79,NA
"13747",1987-08-21,79,NA
"13748",1987-08-22,71,NA
"13749",1987-08-23,67,NA
"13750",1987-08-24,56,NA
"13751",1987-08-25,48,NA
"13752",1987-08-26,46,NA
"13753",1987-08-27,50,NA
"13754",1987-08-28,59,NA
"13755",1987-08-29,77,NA
"13756",1987-08-30,108,NA
"13757",1987-08-31,72,NA
"13758",1987-09-01,109,NA
"13759",1987-09-02,77,NA
"13760",1987-09-03,59,NA
"13761",1987-09-04,54,NA
"13762",1987-09-05,53,NA
"13763",1987-09-06,77,NA
"13764",1987-09-07,84,NA
"13765",1987-09-08,1050,NA
"13766",1987-09-09,3520,NA
"13767",1987-09-10,706,NA
"13768",1987-09-11,331,NA
"13769",1987-09-12,249,NA
"13770",1987-09-13,337,NA
"13771",1987-09-14,564,NA
"13772",1987-09-15,330,NA
"13773",1987-09-16,204,NA
"13774",1987-09-17,152,NA
"13775",1987-09-18,135,NA
"13776",1987-09-19,115,NA
"13777",1987-09-20,114,NA
"13778",1987-09-21,140,NA
"13779",1987-09-22,195,NA
"13780",1987-09-23,147,NA
"13781",1987-09-24,114,NA
"13782",1987-09-25,98,NA
"13783",1987-09-26,90,NA
"13784",1987-09-27,86,NA
"13785",1987-09-28,83,NA
"13786",1987-09-29,80,NA
"13787",1987-09-30,81,NA
"13788",1987-10-01,112,NA
"13789",1987-10-02,267,NA
"13790",1987-10-03,139,NA
"13791",1987-10-04,109,NA
"13792",1987-10-05,105,NA
"13793",1987-10-06,143,NA
"13794",1987-10-07,152,NA
"13795",1987-10-08,138,NA
"13796",1987-10-09,140,NA
"13797",1987-10-10,124,NA
"13798",1987-10-11,105,NA
"13799",1987-10-12,95,NA
"13800",1987-10-13,90,NA
"13801",1987-10-14,84,NA
"13802",1987-10-15,82,NA
"13803",1987-10-16,80,NA
"13804",1987-10-17,81,NA
"13805",1987-10-18,82,NA
"13806",1987-10-19,83,NA
"13807",1987-10-20,83,NA
"13808",1987-10-21,81,NA
"13809",1987-10-22,78,NA
"13810",1987-10-23,72,NA
"13811",1987-10-24,76,NA
"13812",1987-10-25,77,NA
"13813",1987-10-26,80,NA
"13814",1987-10-27,87,NA
"13815",1987-10-28,570,NA
"13816",1987-10-29,750,NA
"13817",1987-10-30,289,NA
"13818",1987-10-31,182,NA
"13819",1987-11-01,146,NA
"13820",1987-11-02,132,NA
"13821",1987-11-03,122,NA
"13822",1987-11-04,118,NA
"13823",1987-11-05,114,NA
"13824",1987-11-06,109,NA
"13825",1987-11-07,105,NA
"13826",1987-11-08,102,NA
"13827",1987-11-09,102,NA
"13828",1987-11-10,109,NA
"13829",1987-11-11,257,NA
"13830",1987-11-12,795,NA
"13831",1987-11-13,508,NA
"13832",1987-11-14,456,NA
"13833",1987-11-15,334,NA
"13834",1987-11-16,255,NA
"13835",1987-11-17,210,NA
"13836",1987-11-18,205,NA
"13837",1987-11-19,195,NA
"13838",1987-11-20,182,NA
"13839",1987-11-21,171,NA
"13840",1987-11-22,157,NA
"13841",1987-11-23,148,NA
"13842",1987-11-24,142,NA
"13843",1987-11-25,140,NA
"13844",1987-11-26,142,NA
"13845",1987-11-27,177,NA
"13846",1987-11-28,729,NA
"13847",1987-11-29,631,NA
"13848",1987-11-30,1440,NA
"13849",1987-12-01,898,NA
"13850",1987-12-02,505,NA
"13851",1987-12-03,363,NA
"13852",1987-12-04,297,NA
"13853",1987-12-05,257,NA
"13854",1987-12-06,231,NA
"13855",1987-12-07,208,NA
"13856",1987-12-08,202,NA
"13857",1987-12-09,181,NA
"13858",1987-12-10,196,NA
"13859",1987-12-11,1200,NA
"13860",1987-12-12,1970,NA
"13861",1987-12-13,709,NA
"13862",1987-12-14,443,NA
"13863",1987-12-15,392,NA
"13864",1987-12-16,704,NA
"13865",1987-12-17,654,NA
"13866",1987-12-18,395,NA
"13867",1987-12-19,301,NA
"13868",1987-12-20,253,NA
"13869",1987-12-21,234,NA
"13870",1987-12-22,220,NA
"13871",1987-12-23,205,NA
"13872",1987-12-24,187,NA
"13873",1987-12-25,200,NA
"13874",1987-12-26,277,NA
"13875",1987-12-27,311,NA
"13876",1987-12-28,461,NA
"13877",1987-12-29,1430,NA
"13878",1987-12-30,944,NA
"13879",1987-12-31,515,NA
"13880",1988-01-01,381,NA
"13881",1988-01-02,351,NA
"13882",1988-01-03,333,NA
"13883",1988-01-04,519,NA
"13884",1988-01-05,816,NA
"13885",1988-01-06,731,NA
"13886",1988-01-07,390,NA
"13887",1988-01-08,226,NA
"13888",1988-01-09,335,NA
"13889",1988-01-10,350,NA
"13890",1988-01-11,305,NA
"13891",1988-01-12,315,NA
"13892",1988-01-13,330,NA
"13893",1988-01-14,350,NA
"13894",1988-01-15,340,NA
"13895",1988-01-16,290,NA
"13896",1988-01-17,315,NA
"13897",1988-01-18,500,NA
"13898",1988-01-19,991,NA
"13899",1988-01-20,1620,NA
"13900",1988-01-21,2550,NA
"13901",1988-01-22,1170,NA
"13902",1988-01-23,750,NA
"13903",1988-01-24,581,NA
"13904",1988-01-25,508,NA
"13905",1988-01-26,704,NA
"13906",1988-01-27,916,NA
"13907",1988-01-28,551,NA
"13908",1988-01-29,447,NA
"13909",1988-01-30,442,NA
"13910",1988-01-31,409,NA
"13911",1988-02-01,395,NA
"13912",1988-02-02,383,NA
"13913",1988-02-03,481,NA
"13914",1988-02-04,1210,NA
"13915",1988-02-05,2060,NA
"13916",1988-02-06,1070,NA
"13917",1988-02-07,685,NA
"13918",1988-02-08,544,NA
"13919",1988-02-09,487,NA
"13920",1988-02-10,453,NA
"13921",1988-02-11,431,NA
"13922",1988-02-12,703,NA
"13923",1988-02-13,1330,NA
"13924",1988-02-14,746,NA
"13925",1988-02-15,562,NA
"13926",1988-02-16,518,NA
"13927",1988-02-17,481,NA
"13928",1988-02-18,437,NA
"13929",1988-02-19,401,NA
"13930",1988-02-20,420,NA
"13931",1988-02-21,457,NA
"13932",1988-02-22,417,NA
"13933",1988-02-23,361,NA
"13934",1988-02-24,318,NA
"13935",1988-02-25,344,NA
"13936",1988-02-26,309,NA
"13937",1988-02-27,295,NA
"13938",1988-02-28,296,NA
"13939",1988-02-29,292,NA
"13940",1988-03-01,283,NA
"13941",1988-03-02,271,NA
"13942",1988-03-03,266,NA
"13943",1988-03-04,269,NA
"13944",1988-03-05,274,NA
"13945",1988-03-06,269,NA
"13946",1988-03-07,259,NA
"13947",1988-03-08,252,NA
"13948",1988-03-09,261,NA
"13949",1988-03-10,409,NA
"13950",1988-03-11,970,NA
"13951",1988-03-12,604,NA
"13952",1988-03-13,442,NA
"13953",1988-03-14,406,NA
"13954",1988-03-15,370,NA
"13955",1988-03-16,339,NA
"13956",1988-03-17,267,NA
"13957",1988-03-18,280,NA
"13958",1988-03-19,313,NA
"13959",1988-03-20,337,NA
"13960",1988-03-21,342,NA
"13961",1988-03-22,301,NA
"13962",1988-03-23,275,NA
"13963",1988-03-24,265,NA
"13964",1988-03-25,264,NA
"13965",1988-03-26,275,NA
"13966",1988-03-27,314,NA
"13967",1988-03-28,379,NA
"13968",1988-03-29,372,NA
"13969",1988-03-30,282,NA
"13970",1988-03-31,276,NA
"13971",1988-04-01,272,NA
"13972",1988-04-02,261,NA
"13973",1988-04-03,254,NA
"13974",1988-04-04,262,NA
"13975",1988-04-05,393,NA
"13976",1988-04-06,494,NA
"13977",1988-04-07,418,NA
"13978",1988-04-08,597,NA
"13979",1988-04-09,642,NA
"13980",1988-04-10,475,NA
"13981",1988-04-11,387,NA
"13982",1988-04-12,344,NA
"13983",1988-04-13,384,NA
"13984",1988-04-14,488,NA
"13985",1988-04-15,404,NA
"13986",1988-04-16,339,NA
"13987",1988-04-17,307,NA
"13988",1988-04-18,282,NA
"13989",1988-04-19,350,NA
"13990",1988-04-20,755,NA
"13991",1988-04-21,753,NA
"13992",1988-04-22,496,NA
"13993",1988-04-23,486,NA
"13994",1988-04-24,501,NA
"13995",1988-04-25,404,NA
"13996",1988-04-26,338,NA
"13997",1988-04-27,307,NA
"13998",1988-04-28,523,NA
"13999",1988-04-29,802,NA
"14000",1988-04-30,444,NA
"14001",1988-05-01,348,NA
"14002",1988-05-02,309,NA
"14003",1988-05-03,284,NA
"14004",1988-05-04,267,NA
"14005",1988-05-05,313,NA
"14006",1988-05-06,1260,NA
"14007",1988-05-07,954,NA
"14008",1988-05-08,689,NA
"14009",1988-05-09,447,NA
"14010",1988-05-10,355,NA
"14011",1988-05-11,332,NA
"14012",1988-05-12,368,NA
"14013",1988-05-13,319,NA
"14014",1988-05-14,268,NA
"14015",1988-05-15,235,NA
"14016",1988-05-16,228,NA
"14017",1988-05-17,222,NA
"14018",1988-05-18,206,NA
"14019",1988-05-19,224,NA
"14020",1988-05-20,221,NA
"14021",1988-05-21,218,NA
"14022",1988-05-22,198,NA
"14023",1988-05-23,511,NA
"14024",1988-05-24,354,NA
"14025",1988-05-25,238,NA
"14026",1988-05-26,222,NA
"14027",1988-05-27,220,NA
"14028",1988-05-28,196,NA
"14029",1988-05-29,182,NA
"14030",1988-05-30,161,NA
"14031",1988-05-31,128,NA
"14032",1988-06-01,137,NA
"14033",1988-06-02,132,NA
"14034",1988-06-03,154,NA
"14035",1988-06-04,219,NA
"14036",1988-06-05,210,NA
"14037",1988-06-06,183,NA
"14038",1988-06-07,154,NA
"14039",1988-06-08,132,NA
"14040",1988-06-09,109,NA
"14041",1988-06-10,144,NA
"14042",1988-06-11,143,NA
"14043",1988-06-12,123,NA
"14044",1988-06-13,115,NA
"14045",1988-06-14,116,NA
"14046",1988-06-15,101,NA
"14047",1988-06-16,86,NA
"14048",1988-06-17,101,NA
"14049",1988-06-18,91,NA
"14050",1988-06-19,182,NA
"14051",1988-06-20,357,NA
"14052",1988-06-21,190,NA
"14053",1988-06-22,156,NA
"14054",1988-06-23,120,NA
"14055",1988-06-24,86,NA
"14056",1988-06-25,106,NA
"14057",1988-06-26,92,NA
"14058",1988-06-27,240,NA
"14059",1988-06-28,560,NA
"14060",1988-06-29,227,NA
"14061",1988-06-30,137,NA
"14062",1988-07-01,112,NA
"14063",1988-07-02,97,NA
"14064",1988-07-03,94,NA
"14065",1988-07-04,83,NA
"14066",1988-07-05,84,NA
"14067",1988-07-06,87,NA
"14068",1988-07-07,72,NA
"14069",1988-07-08,66,NA
"14070",1988-07-09,64,NA
"14071",1988-07-10,56,NA
"14072",1988-07-11,49,NA
"14073",1988-07-12,46,NA
"14074",1988-07-13,66,NA
"14075",1988-07-14,138,NA
"14076",1988-07-15,127,NA
"14077",1988-07-16,86,NA
"14078",1988-07-17,70,NA
"14079",1988-07-18,61,NA
"14080",1988-07-19,76,NA
"14081",1988-07-20,89,NA
"14082",1988-07-21,65,NA
"14083",1988-07-22,64,NA
"14084",1988-07-23,95,NA
"14085",1988-07-24,1490,NA
"14086",1988-07-25,638,NA
"14087",1988-07-26,234,NA
"14088",1988-07-27,362,NA
"14089",1988-07-28,907,NA
"14090",1988-07-29,375,NA
"14091",1988-07-30,219,NA
"14092",1988-07-31,141,NA
"14093",1988-08-01,111,NA
"14094",1988-08-02,94,NA
"14095",1988-08-03,83,NA
"14096",1988-08-04,78,NA
"14097",1988-08-05,76,NA
"14098",1988-08-06,72,NA
"14099",1988-08-07,71,NA
"14100",1988-08-08,68,NA
"14101",1988-08-09,63,NA
"14102",1988-08-10,67,NA
"14103",1988-08-11,64,NA
"14104",1988-08-12,58,NA
"14105",1988-08-13,54,NA
"14106",1988-08-14,50,NA
"14107",1988-08-15,48,NA
"14108",1988-08-16,47,NA
"14109",1988-08-17,71,NA
"14110",1988-08-18,65,NA
"14111",1988-08-19,56,NA
"14112",1988-08-20,60,NA
"14113",1988-08-21,110,NA
"14114",1988-08-22,298,NA
"14115",1988-08-23,117,NA
"14116",1988-08-24,82,NA
"14117",1988-08-25,71,NA
"14118",1988-08-26,57,NA
"14119",1988-08-27,50,NA
"14120",1988-08-28,45,NA
"14121",1988-08-29,44,NA
"14122",1988-08-30,572,NA
"14123",1988-08-31,449,NA
"14124",1988-09-01,183,NA
"14125",1988-09-02,102,NA
"14126",1988-09-03,76,NA
"14127",1988-09-04,74,NA
"14128",1988-09-05,97,NA
"14129",1988-09-06,113,NA
"14130",1988-09-07,78,NA
"14131",1988-09-08,66,NA
"14132",1988-09-09,61,NA
"14133",1988-09-10,108,NA
"14134",1988-09-11,246,NA
"14135",1988-09-12,212,NA
"14136",1988-09-13,117,NA
"14137",1988-09-14,88,NA
"14138",1988-09-15,80,NA
"14139",1988-09-16,73,NA
"14140",1988-09-17,64,NA
"14141",1988-09-18,62,NA
"14142",1988-09-19,63,NA
"14143",1988-09-20,66,NA
"14144",1988-09-21,64,NA
"14145",1988-09-22,61,NA
"14146",1988-09-23,56,NA
"14147",1988-09-24,53,NA
"14148",1988-09-25,50,NA
"14149",1988-09-26,50,NA
"14150",1988-09-27,53,NA
"14151",1988-09-28,50,NA
"14152",1988-09-29,49,NA
"14153",1988-09-30,47,NA
"14154",1988-10-01,49,NA
"14155",1988-10-02,47,NA
"14156",1988-10-03,83,NA
"14157",1988-10-04,301,NA
"14158",1988-10-05,381,NA
"14159",1988-10-06,244,NA
"14160",1988-10-07,136,NA
"14161",1988-10-08,98,NA
"14162",1988-10-09,80,NA
"14163",1988-10-10,74,NA
"14164",1988-10-11,72,NA
"14165",1988-10-12,66,NA
"14166",1988-10-13,61,NA
"14167",1988-10-14,59,NA
"14168",1988-10-15,60,NA
"14169",1988-10-16,59,NA
"14170",1988-10-17,59,NA
"14171",1988-10-18,61,NA
"14172",1988-10-19,61,NA
"14173",1988-10-20,61,NA
"14174",1988-10-21,69,NA
"14175",1988-10-22,347,NA
"14176",1988-10-23,551,NA
"14177",1988-10-24,230,NA
"14178",1988-10-25,143,NA
"14179",1988-10-26,110,NA
"14180",1988-10-27,94,NA
"14181",1988-10-28,89,NA
"14182",1988-10-29,86,NA
"14183",1988-10-30,83,NA
"14184",1988-10-31,84,NA
"14185",1988-11-01,767,NA
"14186",1988-11-02,2280,NA
"14187",1988-11-03,684,NA
"14188",1988-11-04,368,NA
"14189",1988-11-05,270,NA
"14190",1988-11-06,294,NA
"14191",1988-11-07,335,NA
"14192",1988-11-08,267,NA
"14193",1988-11-09,206,NA
"14194",1988-11-10,178,NA
"14195",1988-11-11,163,NA
"14196",1988-11-12,156,NA
"14197",1988-11-13,153,NA
"14198",1988-11-14,147,NA
"14199",1988-11-15,141,NA
"14200",1988-11-16,138,NA
"14201",1988-11-17,176,NA
"14202",1988-11-18,777,NA
"14203",1988-11-19,520,NA
"14204",1988-11-20,315,NA
"14205",1988-11-21,266,NA
"14206",1988-11-22,249,NA
"14207",1988-11-23,217,NA
"14208",1988-11-24,198,NA
"14209",1988-11-25,180,NA
"14210",1988-11-26,169,NA
"14211",1988-11-27,162,NA
"14212",1988-11-28,712,NA
"14213",1988-11-29,2330,NA
"14214",1988-11-30,751,NA
"14215",1988-12-01,470,NA
"14216",1988-12-02,363,NA
"14217",1988-12-03,298,NA
"14218",1988-12-04,258,NA
"14219",1988-12-05,240,NA
"14220",1988-12-06,219,NA
"14221",1988-12-07,208,NA
"14222",1988-12-08,204,NA
"14223",1988-12-09,196,NA
"14224",1988-12-10,217,NA
"14225",1988-12-11,229,NA
"14226",1988-12-12,219,NA
"14227",1988-12-13,195,NA
"14228",1988-12-14,178,NA
"14229",1988-12-15,169,NA
"14230",1988-12-16,164,NA
"14231",1988-12-17,164,NA
"14232",1988-12-18,170,NA
"14233",1988-12-19,180,NA
"14234",1988-12-20,197,NA
"14235",1988-12-21,183,NA
"14236",1988-12-22,181,NA
"14237",1988-12-23,179,NA
"14238",1988-12-24,180,NA
"14239",1988-12-25,180,NA
"14240",1988-12-26,195,NA
"14241",1988-12-27,193,NA
"14242",1988-12-28,178,NA
"14243",1988-12-29,178,NA
"14244",1988-12-30,182,NA
"14245",1988-12-31,182,NA
"14246",1989-01-01,191,NA
"14247",1989-01-02,231,NA
"14248",1989-01-03,334,NA
"14249",1989-01-04,282,NA
"14250",1989-01-05,232,NA
"14251",1989-01-06,211,NA
"14252",1989-01-07,218,NA
"14253",1989-01-08,249,NA
"14254",1989-01-09,269,NA
"14255",1989-01-10,285,NA
"14256",1989-01-11,279,NA
"14257",1989-01-12,307,NA
"14258",1989-01-13,668,NA
"14259",1989-01-14,785,NA
"14260",1989-01-15,596,NA
"14261",1989-01-16,465,NA
"14262",1989-01-17,421,NA
"14263",1989-01-18,348,NA
"14264",1989-01-19,301,NA
"14265",1989-01-20,275,NA
"14266",1989-01-21,253,NA
"14267",1989-01-22,231,NA
"14268",1989-01-23,222,NA
"14269",1989-01-24,213,NA
"14270",1989-01-25,209,NA
"14271",1989-01-26,202,NA
"14272",1989-01-27,198,NA
"14273",1989-01-28,195,NA
"14274",1989-01-29,193,NA
"14275",1989-01-30,187,NA
"14276",1989-01-31,188,NA
"14277",1989-02-01,184,NA
"14278",1989-02-02,180,NA
"14279",1989-02-03,175,NA
"14280",1989-02-04,187,NA
"14281",1989-02-05,219,NA
"14282",1989-02-06,313,NA
"14283",1989-02-07,431,NA
"14284",1989-02-08,730,NA
"14285",1989-02-09,591,NA
"14286",1989-02-10,399,NA
"14287",1989-02-11,315,NA
"14288",1989-02-12,279,NA
"14289",1989-02-13,268,NA
"14290",1989-02-14,248,NA
"14291",1989-02-15,235,NA
"14292",1989-02-16,230,NA
"14293",1989-02-17,223,NA
"14294",1989-02-18,244,NA
"14295",1989-02-19,302,NA
"14296",1989-02-20,332,NA
"14297",1989-02-21,1320,NA
"14298",1989-02-22,5350,NA
"14299",1989-02-23,6300,NA
"14300",1989-02-24,2140,NA
"14301",1989-02-25,938,NA
"14302",1989-02-26,751,NA
"14303",1989-02-27,766,NA
"14304",1989-02-28,1890,NA
"14305",1989-03-01,3460,NA
"14306",1989-03-02,1440,NA
"14307",1989-03-03,870,NA
"14308",1989-03-04,909,NA
"14309",1989-03-05,949,NA
"14310",1989-03-06,786,NA
"14311",1989-03-07,3570,NA
"14312",1989-03-08,3910,NA
"14313",1989-03-09,1140,NA
"14314",1989-03-10,988,NA
"14315",1989-03-11,870,NA
"14316",1989-03-12,688,NA
"14317",1989-03-13,613,NA
"14318",1989-03-14,1230,NA
"14319",1989-03-15,1340,NA
"14320",1989-03-16,1560,NA
"14321",1989-03-17,1020,NA
"14322",1989-03-18,753,NA
"14323",1989-03-19,1100,NA
"14324",1989-03-20,851,NA
"14325",1989-03-21,783,NA
"14326",1989-03-22,1370,NA
"14327",1989-03-23,960,NA
"14328",1989-03-24,3160,NA
"14329",1989-03-25,5080,NA
"14330",1989-03-26,1840,NA
"14331",1989-03-27,974,NA
"14332",1989-03-28,769,NA
"14333",1989-03-29,656,NA
"14334",1989-03-30,717,NA
"14335",1989-03-31,2900,NA
"14336",1989-04-01,1680,NA
"14337",1989-04-02,939,NA
"14338",1989-04-03,697,NA
"14339",1989-04-04,654,NA
"14340",1989-04-05,597,NA
"14341",1989-04-06,1280,NA
"14342",1989-04-07,2180,NA
"14343",1989-04-08,3950,NA
"14344",1989-04-09,3210,NA
"14345",1989-04-10,1340,NA
"14346",1989-04-11,949,NA
"14347",1989-04-12,783,NA
"14348",1989-04-13,669,NA
"14349",1989-04-14,595,NA
"14350",1989-04-15,1040,NA
"14351",1989-04-16,2730,NA
"14352",1989-04-17,1410,NA
"14353",1989-04-18,879,NA
"14354",1989-04-19,714,NA
"14355",1989-04-20,618,NA
"14356",1989-04-21,554,NA
"14357",1989-04-22,507,NA
"14358",1989-04-23,471,NA
"14359",1989-04-24,447,NA
"14360",1989-04-25,426,NA
"14361",1989-04-26,595,NA
"14362",1989-04-27,1470,NA
"14363",1989-04-28,1630,NA
"14364",1989-04-29,1430,NA
"14365",1989-04-30,878,NA
"14366",1989-05-01,728,NA
"14367",1989-05-02,3000,NA
"14368",1989-05-03,5230,NA
"14369",1989-05-04,2100,NA
"14370",1989-05-05,873,NA
"14371",1989-05-06,2240,NA
"14372",1989-05-07,4790,NA
"14373",1989-05-08,1870,NA
"14374",1989-05-09,915,NA
"14375",1989-05-10,847,NA
"14376",1989-05-11,1220,NA
"14377",1989-05-12,873,NA
"14378",1989-05-13,734,NA
"14379",1989-05-14,610,NA
"14380",1989-05-15,543,NA
"14381",1989-05-16,520,NA
"14382",1989-05-17,574,NA
"14383",1989-05-18,519,NA
"14384",1989-05-19,444,NA
"14385",1989-05-20,398,NA
"14386",1989-05-21,378,NA
"14387",1989-05-22,353,NA
"14388",1989-05-23,330,NA
"14389",1989-05-24,315,NA
"14390",1989-05-25,297,NA
"14391",1989-05-26,281,NA
"14392",1989-05-27,270,NA
"14393",1989-05-28,250,NA
"14394",1989-05-29,232,NA
"14395",1989-05-30,223,NA
"14396",1989-05-31,215,NA
"14397",1989-06-01,210,NA
"14398",1989-06-02,204,NA
"14399",1989-06-03,201,NA
"14400",1989-06-04,198,NA
"14401",1989-06-05,240,NA
"14402",1989-06-06,1740,NA
"14403",1989-06-07,2240,NA
"14404",1989-06-08,1080,NA
"14405",1989-06-09,1280,NA
"14406",1989-06-10,948,NA
"14407",1989-06-11,617,NA
"14408",1989-06-12,427,NA
"14409",1989-06-13,371,NA
"14410",1989-06-14,1040,NA
"14411",1989-06-15,685,NA
"14412",1989-06-16,711,NA
"14413",1989-06-17,1600,NA
"14414",1989-06-18,1130,NA
"14415",1989-06-19,574,NA
"14416",1989-06-20,423,NA
"14417",1989-06-21,405,NA
"14418",1989-06-22,370,NA
"14419",1989-06-23,349,NA
"14420",1989-06-24,581,NA
"14421",1989-06-25,675,NA
"14422",1989-06-26,397,NA
"14423",1989-06-27,512,NA
"14424",1989-06-28,801,NA
"14425",1989-06-29,362,NA
"14426",1989-06-30,274,NA
"14427",1989-07-01,235,NA
"14428",1989-07-02,215,NA
"14429",1989-07-03,204,NA
"14430",1989-07-04,202,NA
"14431",1989-07-05,344,NA
"14432",1989-07-06,343,NA
"14433",1989-07-07,314,NA
"14434",1989-07-08,313,NA
"14435",1989-07-09,232,NA
"14436",1989-07-10,202,NA
"14437",1989-07-11,185,NA
"14438",1989-07-12,173,NA
"14439",1989-07-13,229,NA
"14440",1989-07-14,435,NA
"14441",1989-07-15,1110,NA
"14442",1989-07-16,884,NA
"14443",1989-07-17,2000,NA
"14444",1989-07-18,1150,NA
"14445",1989-07-19,541,NA
"14446",1989-07-20,377,NA
"14447",1989-07-21,300,NA
"14448",1989-07-22,252,NA
"14449",1989-07-23,218,NA
"14450",1989-07-24,192,NA
"14451",1989-07-25,172,NA
"14452",1989-07-26,162,NA
